Tweet_ID,Tweet,Sentiment
268,@user You miserly fuck. Congratulations you're probably related to McNabb.,0
269,"@user ""That would be lovely, thank you, Armand. Dinner will be braised lamb with rosemary au jus, garlic infused smashed and roasted baby potatoes with pepper, and roasred asparagus with buttered slivered almonds, capers and dill."" Séverine gave a light laugh, her fingers tracing +",1
270,"RT @user I loathe people who are like ""eww I hate Taco Bell, it's so unhealthy"" yeah no shit Sherlock, I don't go to Taco Bell beca…",0
271,"@user This is ridiculous, Onion-worthy crap. After canceling my subscription to the NY Times years ago, I was always glad to still have the Wash Post. Please don't make me cancel you too.",0
272,RT @user We heard that @user was named Entertainer of the Year! Jung Kookie the rabbit wants to say congrats to you all!…,1
273,@user Physicians should never be granted a medical degree if they don't know the critical difference between blood sugar (glucose) and corn sugar (dextrose/D-glucose). Corn sugar (dextrose/D-glucose) can prove fatal to corn-allergic patients.,0
274,3rd ATA Squash Championship Draw Good luck ✌🏽💪🏽 @ Aspire Academy,1
275,Who tf just sit there and say “ouu i want some green beans” a bunch of nasty ass heathens that’s who,0
276,@user @user @user @user @user I made hot pickles with the garlic serrano and it was amazing!,1
277,"@user that literally look like little peices of onions, either way why are you eating fries with lettuce",0
278,@user this just ruined my day i thought a momma carrot was squeezing them shits out :(,0
279,@user I call that shit leek day fuck Christmas Eve,0
280,Pumpkin Chai Latte 😍😍😍😍 It’s sooo good!!!! pumpkinchailatte @ Java Heaven,1
281,"@user Veggie soup. Mainly celery, onion, and carrot, toss in potatoes and whatever else you want. Cook, add broth, simmer for a while. I normally use an immersion blender with it. Super easy and quick, my kids love it👍",1
282,RT @user And to think I was worried about FAW in my sweet corn. Our mice plague is more of a challenge,0
283,"RT @user PEI is famous for lobster with juicy tender meat You know they taste good in a fresh bread roll with mayonnaise, lettuc…",1
284,these n*ggas really be corny corn chips,0
285,@user @user Wow you’ve never experienced an onion emergency? Fucking loser,0
286,They have got to have smoked paprika on them with lots of garlic and we're good🔥🔥🔥,1
287,"Bonjour! Let's make a sandwich to start a beautiful day! Open the fridge, and grab two pieces of bagels. Take tuna as the protein, onion and spinach as veggies. Finally, add some mustard and cheddar cheese. Have it with a cup of breakfast tea. Enjoy your morning!",1
288,I want some spinach dip 😌,1
289,One day I’m going to figure out why I insist on making butternut squash soup every winter and then not eating it because I definitely don’t like butternut squash soup.,0
290,@user The asparagus. Grim shite near fuck all,0
291,"RT @user @user @user It’s easy to fill a couple bags with rice, beans, tuna, tomato sauce, pasta, eggs, good qua…",1
292,Making Mac and cheese and cheesy garlic bread 🥰,1
293,@user I love asparagus!,1
294,THAT ONION KID A CRAZY MOTHERFUCKER HE AINT TAKIN NONE YOUR SHIT. HE WILL CRASH A MOPED AND START A FIRE HE AINT EVEN MAD shitbot,0
295,@user the fuck is edl i only know squash,0
296,Tried to cook quinoa in the microwave (‘coz I’m a lazy boy)... Never again.,0
297,@user Made chicken with wild rice and kale last night. Kids devoured it. Need to come up with something as good for tonight!,1
298,@user @user @user @user Wake the fuck up. Republicans will never give you that. They'll have no carrot left to lead you while they turn your tax dollars into bailouts for billionaires and write laws to prevent your family from legal recourse should your boss create an environment that kills you.,0
299,@user It’s crazy because I hate all of those vegetables LMAO (cabbage is ok),0
300,@user @user @user @user In addition you're lacking tons of nutrients from not having other vegetables. Plus I couldn't even confirm if rice and lentils would be $10. Looking at the prices up there I'd be shocked if it was. I think it would actually be more.,0
301,Rice please 😋 😍🔥,1
302,"Come visit us at Peel Family farm, enjoy a cup of tea, and stop by Hatchling Hallows while you’re there! Just traveling by? No problem! Apple, Carrot, Melon, Pepper, Parsnip, and I are happy to lend a hand and a wonderful experience as you make your way to your next destination!",1
303,@user Kale I'm hurt🤣🤣🤣😩,0
304,I have been baking made some soup threw anything &amp; everything in Butternut squash spinach carrots onions leeks etc Then made a welsh plate cake but i used rum soaked raisins have to fiddle with recipe so should be interesting &amp; some cheese tarts 😝😂 Left washing up for o/h,1
305,im sorry but cauliflower will NEVER equate to wings,0
306,HellmannsUK Fundraiser where each AC spoiled turnip donates 2 FareShareUK meals! ❤️ I love it!! ❤️ FareShare AnimalCrossing ACNH NintendoSwitch,1
307,@user @user Can they squash this shit immeadiately before I come next week omfg,0
308,I don’t feel like cooking so I thought maybe just to avoid the pain in the ass I could throw some lettuce in a bowl and put some vinegar in it but I can’t even do that now cause I ain’t taking chances!,0
309,my responses to leek jacks snap stories are a lil cringey LMAAOOOOOO 🤢🥰🤪😭🥺💔,0
310,i hate onions but like onion rings,0
311,@user I’d have long term damage if I had to listen to that cabbage everyday,0
312,"I have eaten the lettuce that were in the fire house and which you were probably sniffing for The Epiphany. Forgive me, they were earthy...so yummy...and so creamy.",1
313,"Hi, I’m Carmen, a pumpkin who loves to paint! For illustration commissions, advice or to discuss ideas on a possible project.. please do get in touch! I look forward to hearing from you! 🤍 art arte watercolor commissionsopen artist artistsontwitter ArtistoftheYear",1
314,Get the Vaccine you cabbage headed fools.,0
315,@user @user @user @user Was it black supremacy at Charlottesville? Are the proud boys secretly native American supremacists? You're either uninformed or are being willfully ignorant,0
316,"Cooking up sauce for my pizza tonight. Italian tomato sauce is low key one of the best smelling foods to cook. The garlic, basil and oregano combo is god tier.",1
317,Baby kale adds some healthy veggies to this dish. food foodie,1
318,"""Authentic German Beef Rouladen Recipe Just like Oma's!"" This German braised beef Rouladen recipe, along with potato dumplings and red cabbage, is among the most cherished and authentic of German foods. And it's 'lecker' too. Check out the recipe:",1
319,.@user you fvcking b!tch stop trying to fool everyone with your sh!tty a$$ apology and respond to my quote tweets you r@user you’re mad this is happening aww well guess what you don’t want this smoke you mr potato head a$$ b!tch. i’m glad everyone sees your true colors 🖤.,0
320,"RT @user I’m sure this is yet another excellent curry from you, Al. Last night we had leftovers from the freezer- chicken bhuna, chic…",1
321,@user Rice and stew.. My house is dry... Don't know how I will do Xmas this year,0
322,@user @user I heard she fucks like champignon mushroom.,0
323,RT @user I painted a gorefield pumpkin bc of @user and it was the most fun I’ve ever had,1
324,Foods That Can Help You Beat Holiday Blues a. Avocado – can reduce anxiety and stress b. Spinach – regulates mood and improves brain health c. Citrus – boosts the immune system and energy levels Read More: LivWellHomeCare Foods,1
325,@user You convinced me carrot farming can be lucrative too!,1
326,RT @user Happy birthday pumpkin pie..luv you❤️,1
327,I baked asparagus with Parmesan and let me just say..... it was the most delicious thing ever 🤤😍,1
328,"@user I love the Caravan from 4/4U. They're my family. :C Oh, and the Chef from Moga Village in 3. I love all his little food facts, like how the Cudgel Onion got it's name because ancient people used to actually use them as makeshift maces...",1
329,@user I love the milk and cookies! I'm sure Santa will love them. I sometimes leave a carrot or two for the reindeers 💚♥️💚,1
330,"RT @user Cauliflower , you lying bitch - can’t fool an I-talian! GIVE ME real pasta or give me DEATH!👊🏼",0
331,Eggplant almond yogurt ⁦@user ⁦@user we are balancing veggies and fruit yogurts that taste good,1
332,Quinoa recipe from our biggest fan Liz’s Kitchen ❤️❤️❤️,1
333,"@user And I bet you Tasha at home, single and fucking a cucumber",0
334,They got that sweet potato bread pudding 🤤,1
335,@user DUDES FUCKN ROCK,0
336,"There were two enormous walk-through displays (complete with train rides, churros, and kettle corn!), but we just looked from our car. It makes me look forward to a VACCINATED 2021 even more. hope ibelieveinscience",1
337,ite i get suspended and off twitter for like a week and they fkn suspend corn???,0
338,RT @user I love butternut squash risotto and it is always such a filling meal. I even once took it in a food flask for a day out…,1
339,"@user @user Disgusting, ill stick with a little salt pepper and spinach.",0
340,Spinach Wheat Thins are an abomination.,0
341,Give yourself the gift of a Big K Burger on this day. You'll be so glad you did. 🎁🍔 vegan veggie burger big k bk gift buns lettuce greens tomato onion pickles cheddar cheese special fast food sauce sweet relish merry happy christmas,1
342,"Amazing. Using dried chickpeas instead of canned would be so helpful (cans add weight, weight means lower gas mileage and more wear and tear on the car). I'll have to adapt w/ potato masher and solar cooker, but I'll give this a try. Golden Chickpea Soup",1
343,veganhour @user had fun creating these vegan glutenfree sausages at the weekend where the key ingredient was @user chestnuts (as per freehand drawing pen illustration ) also @user smokedpaprika quinoa sweetpotato,1
